DEBUG /home/corno/workspace/pareto/lib-pareto-test/pub/src/imp/implementation/serializeTestResult.ts:89:59: unexpected token 'TemplateMiddle', expected: null
DEBUG /home/corno/workspace/pareto/lib-pareto-test/pub/src/imp/implementation/summarize.ts:18:40: unexpected token 'GreaterThanToken', expected: EqualsToken
DEBUG /home/corno/workspace/pareto/lib-pareto-test/pub/src/imp/implementation/summarize.ts:18:40: unexpected token 'GreaterThanToken', expected: null
DEBUG /home/corno/workspace/pareto/lib-pareto-test/pub/src/imp/implementation/summarize.ts:27:47: unexpected token 'PlusEqualsToken', expected: EqualsToken
DEBUG /home/corno/workspace/pareto/lib-pareto-test/pub/src/imp/implementation/summarize.ts:27:47: unexpected token 'PlusEqualsToken', expected: null
DEBUG /home/corno/workspace/pareto/lib-pareto-test/pub/src/imp/implementation/summarize.ts:29:52: unexpected token 'PlusEqualsToken', expected: EqualsToken
DEBUG /home/corno/workspace/pareto/lib-pareto-test/pub/src/imp/implementation/summarize.ts:29:52: unexpected token 'PlusEqualsToken', expected: null
DEBUG /home/corno/workspace/pareto/lib-typesafe-typescript-ast/dev/src/data/_tmpGlobals.ts:2:5: unexpected token 'IndexSignature', expected: null
DEBUG /home/corno/workspace/pareto/lib-typesafe-typescript-ast/test/src/bin/index.ts:62:62: unexpected token 'ExclamationEqualsEqualsToken', expected: EqualsToken
DEBUG /home/corno/workspace/pareto/lib-typesafe-typescript-ast/test/src/bin/index.ts:62:62: unexpected token 'ExclamationEqualsEqualsToken', expected: null
DEBUG path error: unexpected directory src/esc
DEBUG path error: unexpected directory src/esc
DEBUG path error: unexpected directory src/esc
